Date,Open,High,Low,Close,Adj Close,Volume
2018-01-09,0.144525,0.152334,0.131194,0.136096,0.136096,292166
2018-01-10,0.136265,0.142570,0.126107,0.140198,0.140198,257030
2018-01-11,0.142766,0.243639,0.124400,0.241601,0.241601,360070
2018-01-12,0.243288,0.275078,0.181531,0.222221,0.222221,724391
2018-01-13,0.221992,0.263645,0.204917,0.234767,0.234767,414214
2018-01-14,0.231512,0.241799,0.206672,0.218763,0.218763,205893
2018-01-15,0.218051,0.248821,0.211786,0.214233,0.214233,202788
2018-01-16,0.214960,0.215684,0.168968,0.193480,0.193480,208345
2018-01-17,0.190986,0.198647,0.140589,0.185109,0.185109,112015
2018-01-18,0.189272,0.202620,0.178546,0.191296,0.191296,111913
2018-01-19,0.189601,0.213117,0.182340,0.195457,0.195457,176479
2018-01-20,0.197004,0.222612,0.194174,0.213994,0.213994,151061
2018-01-21,0.214847,0.214847,0.165973,0.181085,0.181085,106870
2018-01-22,0.182532,0.184223,0.136118,0.167612,0.167612,140562
2018-01-23,0.169267,0.171856,0.131130,0.146362,0.146362,134807
2018-01-24,0.146671,0.163611,0.135085,0.153364,0.153364,78478
2018-01-25,0.156817,0.164665,0.130462,0.162835,0.162835,135291
2018-01-26,0.160532,0.174476,0.126220,0.138686,0.138686,79157
2018-01-27,0.137343,0.151279,0.135022,0.147483,0.147483,62929
2018-01-28,0.148362,0.154054,0.119167,0.123322,0.123322,88278
2018-01-29,0.123083,0.147798,0.121568,0.133166,0.133166,81087
2018-01-30,0.133668,0.140392,0.117701,0.127552,0.127552,159241
2018-01-31,0.128004,0.160664,0.116077,0.118548,0.118548,195783
2018-02-01,0.119334,0.144715,0.110427,0.125424,0.125424,317318
2018-02-02,0.124655,0.152760,0.107027,0.146939,0.146939,141592
2018-02-03,0.152492,0.162544,0.130794,0.146616,0.146616,68238
2018-02-04,0.146814,0.151468,0.125655,0.129971,0.129971,73353
2018-02-05,0.128458,0.141942,0.115343,0.121470,0.121470,138974
2018-02-06,0.121783,0.147297,0.103774,0.128527,0.128527,116829
2018-02-07,0.129008,0.144056,0.119463,0.124876,0.124876,53669
2018-02-08,0.124425,0.140605,0.124080,0.126541,0.126541,63041
2018-02-09,0.126818,0.140450,0.116823,0.131892,0.131892,101696
2018-02-10,0.131583,0.135504,0.120743,0.124564,0.124564,59126
2018-02-11,0.123851,0.135198,0.119447,0.124515,0.124515,63735
2018-02-12,0.125198,0.136919,0.121642,0.130750,0.130750,71810
2018-02-13,0.130960,0.133121,0.123290,0.128510,0.128510,112521
2018-02-14,0.128238,0.136240,0.117580,0.118258,0.118258,140451
2018-02-15,0.117483,0.128375,0.108632,0.115521,0.115521,78741
2018-02-16,0.116947,0.124553,0.109285,0.117523,0.117523,90562
2018-02-17,0.117645,0.124357,0.114896,0.121213,0.121213,104498
2018-02-18,0.121372,0.126816,0.111539,0.114672,0.114672,72564
2018-02-19,0.115145,0.127698,0.114696,0.118100,0.118100,83960
2018-02-20,0.119293,0.123030,0.112056,0.115793,0.115793,54216
2018-02-21,0.115571,0.115571,0.103428,0.108064,0.108064,45830
2018-02-22,0.107921,0.122397,0.103008,0.111798,0.111798,47876
2018-02-23,0.112530,0.114806,0.101074,0.105956,0.105956,54691
2018-02-24,0.105697,0.111285,0.099562,0.106061,0.106061,45315
2018-02-25,0.106016,0.109082,0.097129,0.100186,0.100186,86469
2018-02-26,0.100251,0.117093,0.096177,0.110173,0.110173,65123
2018-02-27,0.112262,0.138459,0.111924,0.117577,0.117577,68921
2018-02-28,0.116996,0.121862,0.107876,0.109165,0.109165,32785
2018-03-01,0.110577,0.119562,0.105520,0.117335,0.117335,29608
2018-03-02,0.115103,0.129058,0.110995,0.116957,0.116957,35370
2018-03-03,0.116508,0.121721,0.108526,0.111861,0.111861,36222
2018-03-04,0.111727,0.113895,0.106649,0.108822,0.108822,26971
2018-03-05,0.108656,0.120047,0.106514,0.115910,0.115910,34914
2018-03-06,0.115722,0.119588,0.107921,0.108605,0.108605,23896
2018-03-07,0.108699,0.112098,0.099196,0.102252,0.102252,67071
2018-03-08,0.102114,0.109179,0.095415,0.095415,0.095415,35095
2018-03-09,0.095812,0.107098,0.087643,0.106683,0.106683,32808
2018-03-10,0.106094,0.107893,0.089865,0.091202,0.091202,32652
2018-03-11,0.091447,0.105033,0.089000,0.102525,0.102525,30662
2018-03-12,0.102206,0.104762,0.089368,0.094051,0.094051,21859
2018-03-13,0.094085,0.095880,0.086889,0.091360,0.091360,5258
2018-03-14,0.091380,0.092943,0.075249,0.086591,0.086591,50791
2018-03-15,0.086527,0.087117,0.073145,0.082707,0.082707,40483
2018-03-16,0.082287,0.098184,0.078671,0.085105,0.085105,38797
2018-03-17,0.086529,0.089878,0.083070,0.084048,0.084048,20128
2018-03-18,0.083239,0.091824,0.076623,0.090679,0.090679,97928
2018-03-19,0.090389,0.096834,0.088903,0.095546,0.095546,52046
2018-03-20,0.096304,0.098671,0.091512,0.097428,0.097428,51615
2018-03-21,0.097616,0.102023,0.095564,0.098894,0.098894,30365
2018-03-22,0.098795,0.102755,0.093608,0.097235,0.097235,150015
2018-03-23,0.097195,0.117271,0.092191,0.111778,0.111778,181032
2018-03-24,0.114249,0.120301,0.108386,0.108415,0.108415,122983
2018-03-25,0.106897,0.113315,0.105872,0.106487,0.106487,72960
2018-03-26,0.106442,0.106928,0.090497,0.097494,0.097494,121721
2018-03-27,0.097194,0.097668,0.085954,0.089600,0.089600,81345
2018-03-28,0.089750,0.096673,0.086948,0.089602,0.089602,73998
2018-03-29,0.089702,0.089850,0.074750,0.079905,0.079905,75836
2018-03-30,0.079530,0.091028,0.074284,0.085336,0.085336,93897
2018-03-31,0.086818,0.087014,0.079694,0.081592,0.081592,58579
2018-04-01,0.082004,0.083195,0.074777,0.080004,0.080004,53998
2018-04-02,0.080385,0.084859,0.079858,0.083836,0.083836,35414
2018-04-03,0.084198,0.089320,0.082961,0.085853,0.085853,62004
2018-04-04,0.085057,0.090029,0.078545,0.081414,0.081414,95624
2018-04-05,0.081493,0.086515,0.076023,0.083862,0.083862,56672
2018-04-06,0.083461,0.084401,0.078753,0.081950,0.081950,49457
2018-04-07,0.082021,0.086266,0.081689,0.082007,0.082007,69337
2018-04-08,0.082153,0.084956,0.079253,0.084305,0.084305,47270
2018-04-09,0.084275,0.087554,0.075970,0.080517,0.080517,73399
2018-04-10,0.080523,0.080624,0.075067,0.077517,0.077517,49302
2018-04-11,0.077825,0.081762,0.077667,0.080316,0.080316,51997
2018-04-12,0.079975,0.094732,0.079509,0.081866,0.081866,91498
2018-04-13,0.081985,0.085281,0.071898,0.077452,0.077452,81952
2018-04-14,0.077452,0.083686,0.075977,0.079524,0.079524,42974
2018-04-15,0.079607,0.084391,0.074986,0.079130,0.079130,60255
2018-04-16,0.079100,0.082385,0.074676,0.077816,0.077816,47478
2018-04-17,0.077854,0.078140,0.067379,0.069696,0.069696,82306
2018-04-18,0.069758,0.077703,0.067151,0.076611,0.076611,42122
2018-04-19,0.076668,0.083315,0.074746,0.080306,0.080306,66367
2018-04-20,0.080358,0.083897,0.071254,0.074412,0.074412,68106
2018-04-21,0.074437,0.078269,0.070879,0.077323,0.077323,36500
2018-04-22,0.077323,0.080089,0.071940,0.073903,0.073903,39311
2018-04-23,0.073750,0.076585,0.070140,0.076343,0.076343,41220
2018-04-24,0.076407,0.081469,0.073675,0.079636,0.079636,42391
2018-04-25,0.079098,0.079459,0.063271,0.066504,0.066504,27456
2018-04-26,0.067068,0.073938,0.065446,0.073773,0.073773,26969
2018-04-27,0.073875,0.074425,0.065685,0.065685,0.065685,14582
2018-04-28,0.065392,0.071297,0.064191,0.067930,0.067930,18137
2018-04-29,0.067907,0.074536,0.067907,0.074477,0.074477,18652
2018-04-30,0.074452,0.076415,0.059662,0.067724,0.067724,13593
2018-05-01,0.067825,0.068219,0.058279,0.066167,0.066167,18533
2018-05-02,0.066060,0.068192,0.062788,0.067928,0.067928,52410
2018-05-03,0.067930,0.074081,0.066817,0.072145,0.072145,75590
2018-05-04,0.072106,0.073408,0.060204,0.061911,0.061911,47915
2018-05-05,0.061889,0.068039,0.054511,0.060717,0.060717,16901
2018-05-06,0.060754,0.062688,0.048735,0.054903,0.054903,15571
2018-05-07,0.054982,0.058568,0.030334,0.051192,0.051192,55098
2018-05-08,0.051318,0.052707,0.039381,0.048166,0.048166,32376
2018-05-09,0.047856,0.047877,0.041806,0.046973,0.046973,31954
2018-05-10,0.046965,0.062260,0.044491,0.054167,0.054167,39164
2018-05-11,0.054164,0.058310,0.049286,0.053225,0.053225,18217
2018-05-12,0.053073,0.053868,0.049479,0.052951,0.052951,7996
2018-05-13,0.052931,0.057183,0.050643,0.055761,0.055761,14194
2018-05-14,0.055751,0.058833,0.052152,0.055987,0.055987,37518
2018-05-15,0.055389,0.058256,0.054624,0.056642,0.056642,17189
2018-05-16,0.056614,0.062748,0.054275,0.062047,0.062047,37869
2018-05-17,0.061778,0.064302,0.058939,0.059265,0.059265,32020
2018-05-18,0.059312,0.064415,0.057581,0.062829,0.062829,24027
2018-05-19,0.062820,0.066160,0.056633,0.063599,0.063599,19805
2018-05-20,0.063648,0.064641,0.062098,0.062782,0.062782,18313
2018-05-21,0.062860,0.063516,0.058318,0.059388,0.059388,13680
2018-05-22,0.059375,0.061929,0.058046,0.058690,0.058690,18551
2018-05-23,0.058616,0.058727,0.051013,0.051867,0.051867,15725
2018-05-24,0.051733,0.053151,0.048675,0.049561,0.049561,12832
2018-05-25,0.049654,0.051629,0.047008,0.048749,0.048749,7940
2018-05-26,0.048688,0.054533,0.046919,0.051819,0.051819,26885
2018-05-27,0.051853,0.057764,0.051028,0.052162,0.052162,18890
2018-05-28,0.052174,0.054060,0.040642,0.043252,0.043252,29214
2018-05-29,0.043232,0.051548,0.043126,0.047104,0.047104,9914
2018-05-30,0.047135,0.050370,0.043815,0.044224,0.044224,5359
2018-05-31,0.046199,0.052326,0.043448,0.047864,0.047864,22621
2018-06-01,0.047904,0.049801,0.046568,0.049267,0.049267,8354
2018-06-02,0.049246,0.055122,0.047943,0.052832,0.052832,23368
2018-06-03,0.052846,0.054961,0.052485,0.054917,0.054917,5858
2018-06-04,0.055007,0.055007,0.050658,0.052670,0.052670,24193
2018-06-05,0.052660,0.052660,0.048316,0.051567,0.051567,7555
2018-06-06,0.051551,0.056277,0.051293,0.055548,0.055548,14176
2018-06-07,0.055592,0.055928,0.052709,0.053473,0.053473,6039
2018-06-08,0.053518,0.054458,0.052124,0.053226,0.053226,7251
2018-06-09,0.053220,0.055249,0.053121,0.053440,0.053440,11954
2018-06-10,0.053507,0.053507,0.046276,0.048223,0.048223,12861
2018-06-11,0.048292,0.049459,0.047348,0.049250,0.049250,3021
2018-06-12,0.049231,0.049480,0.045761,0.046119,0.046119,20102
2018-06-13,0.046239,0.046799,0.042615,0.044625,0.044625,23513
2018-06-14,0.044644,0.047913,0.042947,0.045584,0.045584,14502
2018-06-15,0.045518,0.049649,0.039935,0.040061,0.040061,5189
2018-06-16,0.039915,0.048204,0.039845,0.043716,0.043716,29469
2018-06-17,0.043755,0.046538,0.041593,0.045009,0.045009,4548
2018-06-18,0.044857,0.049767,0.040282,0.044688,0.044688,12009
2018-06-19,0.044664,0.046045,0.042800,0.045437,0.045437,6206
2018-06-20,0.045465,0.048560,0.042619,0.047922,0.047922,10533
2018-06-21,0.047932,0.049195,0.046526,0.048000,0.048000,10245
2018-06-22,0.047955,0.048293,0.041873,0.042532,0.042532,11750
2018-06-23,0.042538,0.044551,0.041021,0.044290,0.044290,6121
2018-06-24,0.044284,0.044593,0.037726,0.040556,0.040556,11725
2018-06-25,0.040473,0.043759,0.040219,0.040279,0.040279,7725
2018-06-26,0.040279,0.043116,0.039996,0.042029,0.042029,7068
2018-06-27,0.042004,0.042642,0.040173,0.042171,0.042171,7225
2018-06-28,0.042202,0.046104,0.039603,0.042594,0.042594,7559
2018-06-29,0.042620,0.044693,0.040069,0.043711,0.043711,8956
2018-06-30,0.043767,0.049822,0.043144,0.045476,0.045476,6377
2018-07-01,0.045487,0.047605,0.043355,0.047423,0.047423,3936
2018-07-02,0.047430,0.049440,0.044974,0.047169,0.047169,12756
2018-07-03,0.046952,0.052396,0.046451,0.046683,0.046683,3790
2018-07-04,0.046662,0.049065,0.045235,0.046214,0.046214,7808
2018-07-05,0.046261,0.047311,0.045950,0.046627,0.046627,4317
2018-07-06,0.046619,0.046805,0.045415,0.045668,0.045668,9216
2018-07-07,0.045599,0.049287,0.044861,0.048849,0.048849,4186
2018-07-08,0.048794,0.052245,0.048499,0.052167,0.052167,2772
2018-07-09,0.052155,0.052274,0.046155,0.047670,0.047670,4235
2018-07-10,0.047636,0.047641,0.035684,0.040213,0.040213,10020
2018-07-11,0.040214,0.042265,0.038238,0.041433,0.041433,15037
2018-07-12,0.041427,0.041427,0.036690,0.038183,0.038183,13144
2018-07-13,0.038224,0.039773,0.037494,0.038448,0.038448,12048
2018-07-14,0.038358,0.039813,0.036911,0.039224,0.039224,11707
2018-07-15,0.039214,0.040849,0.038066,0.040693,0.040693,4435
2018-07-16,0.040738,0.041376,0.032302,0.040975,0.040975,11075
2018-07-17,0.040390,0.046854,0.038256,0.044167,0.044167,16763
2018-07-18,0.044144,0.044790,0.041235,0.041304,0.041304,19151
2018-07-19,0.042620,0.043923,0.040308,0.041917,0.041917,10210
2018-07-20,0.042040,0.042040,0.035385,0.039201,0.039201,14859
2018-07-21,0.039192,0.041847,0.036164,0.041706,0.041706,4641
2018-07-22,0.041695,0.049147,0.033318,0.036128,0.036128,2002
2018-07-23,0.036126,0.042625,0.034555,0.038460,0.038460,10325
2018-07-24,0.038514,0.039503,0.034024,0.034736,0.034736,18298
2018-07-25,0.034092,0.034828,0.032694,0.033193,0.033193,8682
2018-07-26,0.033190,0.036734,0.033167,0.035831,0.035831,9135
2018-07-27,0.035811,0.038243,0.035043,0.036899,0.036899,18066
2018-07-28,0.037002,0.037279,0.034968,0.035136,0.035136,5189
2018-07-29,0.035276,0.037757,0.034498,0.035861,0.035861,7706
2018-07-30,0.035882,0.038200,0.034614,0.035915,0.035915,11494
2018-07-31,0.035847,0.038188,0.033538,0.034105,0.034105,19237
2018-08-01,0.034135,0.036133,0.032420,0.035955,0.035955,3024
2018-08-02,0.035975,0.036355,0.031670,0.033107,0.033107,5825
2018-08-03,0.033106,0.033807,0.031075,0.033402,0.033402,8202
2018-08-04,0.033442,0.034240,0.030603,0.032265,0.032265,5841
2018-08-05,0.032280,0.033146,0.031349,0.031349,0.031349,5971
2018-08-06,0.031252,0.033963,0.030889,0.032961,0.032961,10212
2018-08-07,0.032759,0.034366,0.029715,0.029775,0.029775,3104
2018-08-08,0.029848,0.035764,0.028395,0.032901,0.032901,13907
2018-08-09,0.031724,0.036314,0.031648,0.036005,0.036005,8545
2018-08-10,0.035508,0.037349,0.029660,0.032505,0.032505,4484
2018-08-11,0.032667,0.036974,0.030678,0.035248,0.035248,4709
2018-08-12,0.035142,0.041177,0.030676,0.039165,0.039165,4673
2018-08-13,0.039152,0.040827,0.030934,0.035199,0.035199,6198
2018-08-14,0.035170,0.035285,0.031403,0.035208,0.035208,11587
2018-08-15,0.035207,0.036743,0.031703,0.031825,0.031825,4705
2018-08-16,0.031782,0.042352,0.031579,0.034683,0.034683,5368
2018-08-17,0.034686,0.040953,0.034013,0.036665,0.036665,6137
2018-08-18,0.037079,0.038464,0.035708,0.037318,0.037318,3274
2018-08-19,0.037331,0.037331,0.035040,0.036180,0.036180,6498
2018-08-20,0.036122,0.037417,0.033469,0.034929,0.034929,7803
2018-08-21,0.034878,0.037321,0.033573,0.035527,0.035527,4473
2018-08-22,0.035534,0.037935,0.035351,0.037187,0.037187,3642
2018-08-23,0.037199,0.037788,0.035180,0.037047,0.037047,4653
2018-08-24,0.037077,0.039684,0.036723,0.039575,0.039575,5196
2018-08-25,0.039503,0.040045,0.035938,0.036230,0.036230,5909
2018-08-26,0.036308,0.037607,0.035536,0.036101,0.036101,5944
2018-08-27,0.036316,0.039501,0.035193,0.039302,0.039302,3652
2018-08-28,0.039225,0.039481,0.035521,0.038531,0.038531,8902
2018-08-29,0.038565,0.040394,0.037306,0.040135,0.040135,6041
2018-08-30,0.040157,0.040706,0.035110,0.037767,0.037767,9490
2018-08-31,0.037804,0.038396,0.037016,0.037344,0.037344,6105
2018-09-01,0.037300,0.043822,0.037300,0.042496,0.042496,4705
2018-09-02,0.042515,0.042590,0.039547,0.041554,0.041554,4232
2018-09-03,0.041544,0.042583,0.033428,0.033607,0.033607,15860
2018-09-04,0.033608,0.039440,0.033608,0.039394,0.039394,5510
2018-09-05,0.039426,0.042162,0.030637,0.036366,0.036366,14229
2018-09-06,0.036429,0.036429,0.032051,0.035486,0.035486,6817
2018-09-07,0.035447,0.035659,0.032129,0.035123,0.035123,9614
2018-09-08,0.035166,0.035496,0.031963,0.033545,0.033545,11551
2018-09-09,0.033525,0.037005,0.032918,0.036713,0.036713,2557
2018-09-10,0.036696,0.037179,0.031210,0.036145,0.036145,4759
2018-09-11,0.036205,0.037635,0.032957,0.036998,0.036998,4925
2018-09-12,0.037003,0.037184,0.033718,0.036445,0.036445,9772
2018-09-13,0.036477,0.037333,0.035603,0.036401,0.036401,8232
2018-09-14,0.036377,0.038110,0.035060,0.036670,0.036670,6830
2018-09-15,0.036620,0.038534,0.036309,0.038454,0.038454,3504
2018-09-16,0.038552,0.039598,0.035469,0.035585,0.035585,2159
2018-09-17,0.037037,0.039259,0.035347,0.035549,0.035549,14366
2018-09-18,0.035557,0.040494,0.035280,0.036957,0.036957,9798
2018-09-19,0.036952,0.037515,0.035487,0.036601,0.036601,7182
2018-09-20,0.036617,0.038089,0.036148,0.038089,0.038089,8367
2018-09-21,0.038100,0.039785,0.036924,0.039299,0.039299,8800
2018-09-22,0.039335,0.039531,0.037261,0.037778,0.037778,8986
2018-09-23,0.037796,0.040631,0.036962,0.037856,0.037856,11826
2018-09-24,0.037866,0.039193,0.037171,0.037785,0.037785,8800
2018-09-25,0.037775,0.037792,0.034419,0.035627,0.035627,16870
2018-09-26,0.035574,0.039287,0.035243,0.037487,0.037487,60974
2018-09-27,0.036741,0.038750,0.036451,0.037566,0.037566,4490
2018-09-28,0.037519,0.039571,0.035982,0.038532,0.038532,7517
2018-09-29,0.038463,0.038463,0.036329,0.037578,0.037578,2336
2018-09-30,0.037564,0.038492,0.036303,0.037080,0.037080,2806
2018-10-01,0.036969,0.038815,0.036241,0.037248,0.037248,2528
2018-10-02,0.037142,0.038162,0.036036,0.036069,0.036069,6214
2018-10-03,0.036087,0.036853,0.035370,0.036302,0.036302,4282
2018-10-04,0.036344,0.037916,0.035422,0.036478,0.036478,6059
2018-10-05,0.036572,0.038142,0.036413,0.037988,0.037988,4999
2018-10-06,0.038073,0.038327,0.036160,0.038327,0.038327,3439
2018-10-07,0.038469,0.038527,0.034419,0.034521,0.034521,2518
2018-10-08,0.034680,0.038915,0.034453,0.037905,0.037905,3060
2018-10-09,0.038037,0.038835,0.034764,0.036454,0.036454,8355
2018-10-10,0.036329,0.038707,0.035912,0.038235,0.038235,28131
2018-10-11,0.038107,0.038143,0.034960,0.035162,0.035162,6304
2018-10-12,0.035118,0.037742,0.034743,0.035937,0.035937,7748
2018-10-13,0.035926,0.036535,0.034634,0.034908,0.034908,3588
2018-10-14,0.034916,0.035817,0.033827,0.034209,0.034209,4074
2018-10-15,0.034248,0.039774,0.034008,0.036677,0.036677,4907
2018-10-16,0.036645,0.038115,0.036120,0.037137,0.037137,2513
2018-10-17,0.037265,0.039779,0.036364,0.038254,0.038254,4563
2018-10-18,0.038404,0.045798,0.036564,0.041194,0.041194,47161
2018-10-19,0.041187,0.042752,0.039791,0.042206,0.042206,11038
2018-10-20,0.042210,0.045123,0.040372,0.042000,0.042000,9119
2018-10-21,0.042010,0.044434,0.040708,0.040937,0.040937,7146
2018-10-22,0.040923,0.043175,0.040228,0.041263,0.041263,5023
2018-10-23,0.041259,0.048676,0.040271,0.040903,0.040903,5653
2018-10-24,0.040718,0.045707,0.040718,0.043244,0.043244,13785
2018-10-25,0.043402,0.046872,0.041914,0.045424,0.045424,3839
2018-10-26,0.045350,0.048329,0.039572,0.047940,0.047940,20911
2018-10-27,0.047761,0.048562,0.046427,0.046733,0.046733,6992
2018-10-28,0.046982,0.049119,0.046441,0.047918,0.047918,5612
2018-10-29,0.047678,0.048899,0.045421,0.048891,0.048891,2993
2018-10-30,0.048898,0.048941,0.043878,0.044215,0.044215,20217
2018-10-31,0.044342,0.046100,0.043633,0.043687,0.043687,12145
2018-11-01,0.043687,0.046645,0.042523,0.042523,0.042523,21738
2018-11-02,0.042523,0.048789,0.042270,0.044322,0.044322,40712
2018-11-03,0.044322,0.045613,0.041757,0.045207,0.045207,3836
2018-11-04,0.045207,0.046506,0.041706,0.045536,0.045536,13934
2018-11-05,0.045536,0.047085,0.040262,0.040573,0.040573,24707
2018-11-06,0.040735,0.042506,0.039331,0.041305,0.041305,10984
2018-11-07,0.041304,0.046982,0.039573,0.039725,0.039725,2266
2018-11-08,0.039697,0.042733,0.038842,0.038842,0.038842,7710
2018-11-09,0.038845,0.045139,0.038398,0.039193,0.039193,3252
2018-11-10,0.039187,0.047965,0.039187,0.046487,0.046487,5702
2018-11-11,0.046463,0.047581,0.039961,0.042346,0.042346,13397
2018-11-12,0.042607,0.042694,0.038570,0.039543,0.039543,5515
2018-11-13,0.039372,0.042064,0.038109,0.039645,0.039645,6476
2018-11-14,0.039528,0.041545,0.034346,0.035786,0.035786,6108
2018-11-15,0.035969,0.037902,0.034253,0.037420,0.037420,5835
2018-11-16,0.038214,0.040546,0.034759,0.038413,0.038413,8858
2018-11-17,0.038479,0.040779,0.034455,0.035430,0.035430,4907
2018-11-18,0.035544,0.038859,0.034242,0.034373,0.034373,5009
2018-11-19,0.034387,0.037560,0.032881,0.034632,0.034632,16280
2018-11-20,0.034431,0.039561,0.031136,0.037415,0.037415,23254
2018-11-21,0.037452,0.039951,0.035698,0.038549,0.038549,18574
2018-11-22,0.038263,0.042573,0.034907,0.039484,0.039484,11095
2018-11-23,0.038045,0.041697,0.034190,0.041062,0.041062,9760
2018-11-24,0.040536,0.042760,0.034442,0.036276,0.036276,10154
2018-11-25,0.036165,0.040298,0.032860,0.037488,0.037488,23167
2018-11-26,0.037378,0.041249,0.037161,0.040663,0.040663,23233
2018-11-27,0.040028,0.041948,0.037895,0.041349,0.041349,9999
2018-11-28,0.040462,0.045469,0.038997,0.043719,0.043719,7688
2018-11-29,0.044045,0.044399,0.039196,0.041118,0.041118,15283
2018-11-30,0.041209,0.041510,0.036564,0.037626,0.037626,8688
2018-12-01,0.038451,0.045483,0.036367,0.041822,0.041822,13299
2018-12-02,0.041484,0.042235,0.037759,0.037867,0.037867,4367
2018-12-03,0.038031,0.042248,0.036672,0.037763,0.037763,17188
2018-12-04,0.037792,0.041714,0.036471,0.038994,0.038994,4916
2018-12-05,0.039087,0.040690,0.035878,0.038408,0.038408,11132
2018-12-06,0.038300,0.040154,0.035949,0.035949,0.035949,6517
2018-12-07,0.035887,0.040697,0.033628,0.039342,0.039342,15881
2018-12-08,0.039292,0.040845,0.036408,0.038323,0.038323,14137
2018-12-09,0.037874,0.046249,0.037109,0.040269,0.040269,8193
2018-12-10,0.040034,0.044082,0.037081,0.039474,0.039474,11379
2018-12-11,0.040514,0.040782,0.036976,0.037013,0.037013,13059
2018-12-12,0.037559,0.040939,0.036716,0.040939,0.040939,5638
2018-12-13,0.040573,0.042514,0.038148,0.038947,0.038947,11683
2018-12-14,0.038926,0.039808,0.035537,0.038006,0.038006,10444
2018-12-15,0.038035,0.039714,0.035169,0.036980,0.036980,9013
2018-12-16,0.037192,0.038510,0.035182,0.035368,0.035368,11933
2018-12-17,0.035158,0.041845,0.035140,0.039477,0.039477,14365
2018-12-18,0.039491,0.041712,0.036768,0.041712,0.041712,7799
2018-12-19,0.041847,0.044643,0.038159,0.039468,0.039468,9525
2018-12-20,0.039995,0.043625,0.037850,0.039004,0.039004,47997
2018-12-21,0.038701,0.040878,0.036980,0.037817,0.037817,11788
2018-12-22,0.037889,0.039016,0.036703,0.038872,0.038872,9364
2018-12-23,0.038222,0.040397,0.037614,0.038580,0.038580,14527
2018-12-24,0.038813,0.043239,0.038813,0.042002,0.042002,11745
2018-12-25,0.041739,0.042275,0.037560,0.038083,0.038083,13389
2018-12-26,0.037503,0.038967,0.034591,0.036704,0.036704,8459
2018-12-27,0.035991,0.038736,0.035081,0.035557,0.035557,11979
2018-12-28,0.035269,0.039177,0.031377,0.035737,0.035737,15270
2018-12-29,0.036597,0.040336,0.033771,0.038438,0.038438,14547
2018-12-30,0.038376,0.040014,0.035823,0.038833,0.038833,12128
2018-12-31,0.039031,0.039944,0.035983,0.037603,0.037603,13773
2019-01-01,0.037515,0.039860,0.035446,0.038050,0.038050,7276
2019-01-02,0.037768,0.041138,0.036464,0.038288,0.038288,12146
2019-01-03,0.038852,0.041570,0.036871,0.038316,0.038316,11063
2019-01-04,0.038051,0.040301,0.036924,0.038738,0.038738,10878
2019-01-05,0.038606,0.041524,0.037765,0.038882,0.038882,10255
2019-01-06,0.039158,0.042411,0.036790,0.040694,0.040694,7129
2019-01-07,0.040456,0.043583,0.038234,0.038325,0.038325,6387
2019-01-08,0.039277,0.042825,0.034340,0.041850,0.041850,10856
2019-01-09,0.041972,0.043876,0.040399,0.043686,0.043686,14235
2019-01-10,0.043717,0.044496,0.039405,0.039846,0.039846,13746
2019-01-11,0.039734,0.040913,0.036991,0.039302,0.039302,8374
2019-01-12,0.039265,0.041645,0.037473,0.039693,0.039693,13223
2019-01-13,0.039657,0.041870,0.037377,0.041870,0.041870,3067
2019-01-14,0.041891,0.046436,0.035633,0.041004,0.041004,9932
2019-01-15,0.040066,0.042672,0.036649,0.038065,0.038065,9576
2019-01-16,0.037924,0.040912,0.036671,0.039417,0.039417,13440
2019-01-17,0.039077,0.043081,0.038308,0.042046,0.042046,11881
2019-01-18,0.042239,0.042858,0.038159,0.038214,0.038214,7855
2019-01-19,0.038215,0.043071,0.037433,0.039815,0.039815,10520
2019-01-20,0.040344,0.043039,0.035562,0.039253,0.039253,6074
2019-01-21,0.039213,0.041392,0.035699,0.038416,0.038416,12893
2019-01-22,0.039180,0.041448,0.037577,0.039115,0.039115,6989
2019-01-23,0.039115,0.041407,0.037201,0.040327,0.040327,11183
2019-01-24,0.040113,0.041867,0.037979,0.040448,0.040448,13356
2019-01-25,0.040401,0.042192,0.039564,0.040988,0.040988,12253
2019-01-26,0.040521,0.042329,0.038890,0.040909,0.040909,6550
2019-01-27,0.040923,0.041573,0.038454,0.038970,0.038970,14710
2019-01-28,0.038417,0.039871,0.037338,0.039703,0.039703,9594
2019-01-29,0.040177,0.040366,0.036458,0.037990,0.037990,18243
2019-01-30,0.037742,0.041118,0.037586,0.041118,0.041118,14089
2019-01-31,0.041130,0.041513,0.038812,0.040674,0.040674,8616
2019-02-01,0.040292,0.041637,0.037475,0.039922,0.039922,2978
2019-02-02,0.039871,0.041785,0.037390,0.040783,0.040783,11591
2019-02-03,0.040459,0.041323,0.039111,0.040132,0.040132,6678
2019-02-04,0.040239,0.041209,0.037984,0.039746,0.039746,7776
2019-02-05,0.039277,0.041343,0.038560,0.039275,0.039275,8040
2019-02-06,0.039541,0.040190,0.038685,0.039827,0.039827,10723
2019-02-07,0.039458,0.041798,0.039398,0.041067,0.041067,11070
2019-02-08,0.040990,0.046844,0.038840,0.043066,0.043066,13767
2019-02-09,0.042890,0.043818,0.042330,0.043337,0.043337,13745
2019-02-10,0.042696,0.043864,0.041464,0.042649,0.042649,14014
2019-02-11,0.042309,0.043821,0.041894,0.042265,0.042265,14115
